,0,1,2
129,59e5637b-f887-4f1f-bc41-027e2206eb0d,"charged my VISA account an amount of $185.70 for the renewal of the PDF Pack that I did not authorize. Please take immediate action to return the money transfer cto my VISA account or the matter will be referred to my lawyer. Please confirm action taken and close my Adobe account Pierre Plouffe April 29, 2019","{'recipient': {'id': '59e5637b-f887-4f1f-bc41-027e2206eb0d'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
130,5a46568f-5423-4450-b197-b49296a2db6e,"Hello, I subscribed to Adobe in March 2018 and it was a fixed contract for 1 x year. I just went to cancel the plan as not longer required and it was going to charge me a cancellation fee of A$114 which is wrong, I have not requested or signed anything to carry my subscription on?","{'recipient': {'id': '5a46568f-5423-4450-b197-b49296a2db6e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
131,5a9ab122-fc2c-46e3-b6bc-d5b434e23710,Hello I got a coupon for 3 months of creative cloud but I'm still being charged for my premier pro package.,"{'recipient': {'id': '5a9ab122-fc2c-46e3-b6bc-d5b434e23710'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
132,5b987223-ab26-4af3-a45d-a02c6109f8ab,Hello . Why did I get charge this month ? I had promo 3 months for free,"{'recipient': {'id': '5b987223-ab26-4af3-a45d-a02c6109f8ab'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'One dollar charge', 'payload': 'One dollar charge'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
133,5e05bf61-e5cf-4ffc-8625-cb047c0d1590,I need a refund,"{'recipient': {'id': '5e05bf61-e5cf-4ffc-8625-cb047c0d1590'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
134,5ea566e0-ebba-45c5-9875-9dcecf951ec6,,
135,5eda951c-2edb-47a2-80c0-79dbfd221777,the link you have shared is of no use to me,"{'recipient': {'id': '5eda951c-2edb-47a2-80c0-79dbfd221777'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
136,5ff33933-b027-4e14-9795-026d0e2cedeb,My subscription fee increased this year without notice or reason and I need to be informed of the basis.,"{'recipient': {'id': '5ff33933-b027-4e14-9795-026d0e2cedeb'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Switch to a different plan', 'payload': 'Switch to a different plan'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
137,60bd5ec6-9be2-4f21-8948-d3e1718ef11f,im just inquiring about my account i only had photoshop for month and you charged me a 78 doller cancelation fee i think that is inapropriate and i should not be billed theree was never any notivatcation when i signed up that there would be a cancerlation fee . if you will still bill me . how long do i haev to stay in the cotract subscription before a cancerlation fee will not b issued. as i may choos to stay on plan if you charge m this large fee for cancerlation t,"{'recipient': {'id': '60bd5ec6-9be2-4f21-8948-d3e1718ef11f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
138,61fa1e07-3a77-4193-ab28-e763ec809cb2,pay a bill,"{'recipient': {'id': '61fa1e07-3a77-4193-ab28-e763ec809cb2'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
139,62c3e4c2-6980-414f-aa55-05b07d03dc43,"Hello, my invoices don't match the amount on my credit card statement","{'recipient': {'id': '62c3e4c2-6980-414f-aa55-05b07d03dc43'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
140,630de06f-6749-46f7-be4e-bd5d583bdb13,my account has been charged 120.95 for software that i did not want,"{'recipient': {'id': '630de06f-6749-46f7-be4e-bd5d583bdb13'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
141,63c8e3b8-5722-40cc-8bd3-28963e6a438a,Credit card,"{'recipient': {'id': '63c8e3b8-5722-40cc-8bd3-28963e6a438a'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
142,66caddde-610e-48ab-90ae-e7e2c30206fa,cancelling subscription and getting refund,"{'recipient': {'id': '66caddde-610e-48ab-90ae-e7e2c30206fa'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
143,67793b4b-9829-4e9a-900c-451ca3be1247,Please send me the invoices regarding Wadis payments. you have my mail: rikig@wadis-co.com,"{'recipient': {'id': '67793b4b-9829-4e9a-900c-451ca3be1247'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
144,6842d4ff-99bc-47a3-b4b4-c7aecaaa63a5,"Hello. I subscribed creative cloud yearly plan for students and teacher last month. While i was looking for next payment date on the adobe website, somehow i accidently pressed cancellation of yearly plan and saw """"""""penalty fee would be charged"""""""". I thought i didnt press """"""""cancel"""""""", but I didnt know what happened to that, and a few minutes ago i got a notification that i charged the penalty fee for cancelling the membership. I'd like to maintain my membership still, and and get back the penalty charge I 've paid.","{'recipient': {'id': '6842d4ff-99bc-47a3-b4b4-c7aecaaa63a5'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
145,69fc234d-4e81-4579-a152-ae7306256db7,look like my account have problem about billing,"{'recipient': {'id': '69fc234d-4e81-4579-a152-ae7306256db7'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
146,6ab92b6e-1ac2-4a01-8f69-6fa9827876d1,Hi. I would like to update our billing information to include tax-exempt status. As well as receive a credit for taxes that have been charged to the account.,"{'recipient': {'id': '6ab92b6e-1ac2-4a01-8f69-6fa9827876d1'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
147,6c3ebf8d-7626-4af3-9e63-f3ea93bdb20e,Hi I signed up for a product for the company I work in a couple of months ago. I am sure that I signed up for a one month period but we have now been charged again and it seems this is a monthly subscription. This is not what I signed up for and I want to cancel the subscription.,"{'recipient': {'id': '6c3ebf8d-7626-4af3-9e63-f3ea93bdb20e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
148,6cf06b6c-8bc2-4456-940e-c8d18e5a2e8b,I need an invoice,"{'recipient': {'id': '6cf06b6c-8bc2-4456-940e-c8d18e5a2e8b'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
149,6d49c041-8f3f-452e-b491-597b94119aaf,I am still being charged for lightroom,"{'recipient': {'id': '6d49c041-8f3f-452e-b491-597b94119aaf'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
150,6d93eec2-0915-4fe1-9211-00081ed03c91,"Hello - I am extremely concerned. Yesterday I signed up for a trial of Adobe Pro DC, paid monthly after the first week via Paypal. I received a welcome email & receipt for this transaction. This morning, I received an email from Paypal saying that an amount of $527.87 has been taken from my account by Adobe Systems Pty Ltd. I require an immediate explanation of this unauthorised payment.","{'recipient': {'id': '6d93eec2-0915-4fe1-9211-00081ed03c91'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
151,6e563223-8184-4fd8-a785-d8e1b62f018d,I would like to know if there is a way to cancel my account as of today and get a refund for this months payment,"{'recipient': {'id': '6e563223-8184-4fd8-a785-d8e1b62f018d'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
